Date,Loyalty Number (0=Not on scheme),Basket
7,4300694448,"['Glasses', 'Pitta', 'Sports and Energy', 'Fresh Fruit Juice', 'Coffee', 'Fresh Pasta', 'Dried Fruit and Nuts']"
7,4300477144,"['Glasses', 'Sports and Energy', 'Dried Fruit and Nuts', 'Flour']"
7,0,"['Blu Ray', 'Glasses', 'Pitta', 'Naan', 'Crumpet', 'Cake', 'Still Water', 'Fresh Pasta', 'Vinegar']"
7,4300638688,"['Blu Ray', 'Glasses', 'Pitta', 'Fresh Fruit Juice', 'Dried Fruit and Nuts', 'Soup', 'Flour']"
7,4300844712,"['Blu Ray', 'TV', 'Computer', 'Bagel', 'Naan', 'Sweet Treats', 'Lemonade', 'Still Water', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Pasta']"
7,4300571712,"['Bagel', 'Croissant', 'Coffee', 'Dried Fruit and Nuts', 'Oil', 'Icing Sugar']"
7,4300788080,"['Christmas Cards', 'Bagel', 'Pitta', 'Crumpet', 'Olives']"
7,4300610736,"['Still Water', 'Olives']"
7,0,"['Computer', 'Fresh Fruit Juice', 'Fresh Milk', 'Fresh Beef', 'Fresh Pasta']"
7,4300094856,"['Bagel', 'Pitta', 'Croissant', 'Lemonade', 'Fresh Fruit Juice', 'Eggs', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Gravy', 'Vinegar', 'Olives', 'Icing Sugar']"
7,4300468736,"['Naan', 'Croissant', 'Crumpet', 'Sweet Treats', 'Lemonade', 'Tinned Fruit', 'Oil', 'Icing Sugar']"
7,0,"['Glasses', 'Crumpet', 'Lemonade', 'Tea', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Pickles', 'Flour']"
7,4300986920,"['Christmas Cards', 'Glasses', 'Sports and Energy', 'Fresh Fruit Juice', 'Coffee', 'Olives']"
7,0,"['Blu Ray', 'TV', 'Croissant', 'Lemonade', 'Bananas', 'Fresh Fish', 'Fresh Pasta', 'Vinegar', 'Olives', 'Icing Sugar']"
7,0,"['Computer', 'Utensils', 'Glasses', 'Croissant', 'Crumpet', 'Cake', 'Fresh Beef', 'Tinned Fruit', 'Flour', 'Icing Sugar', 'Jam']"
7,0,"['Glasses', 'Pitta', 'Sports and Energy', 'Still Water', 'Tea', 'Bananas', 'Fresh Milk', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Oil', 'Cous cous', 'Vinegar']"
7,4300645872,"['Fresh Milk', 'Eggs', 'Fresh Fish', 'Fresh Pizza', 'Fresh Flowers', 'Soup', 'Oil', 'Jam']"
7,0,"['Fresh Fruit Juice', 'Coffee', 'Fresh Flowers', 'Soup', 'Pickles']"
7,4300830120,"['Croissant', 'Cake', 'Fresh Milk', 'Cous cous', 'Pickles', 'Jam']"
7,4299947832,"['Bagel', 'Croissant', 'Cake', 'Still Water', 'Tea', 'Fresh Milk', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Gravy', 'Vinegar', 'Flour']"
7,0,"['Computer', 'Pitta', 'Naan', 'Croissant', 'Cake', 'Bananas', 'Eggs', 'Fresh Fish', 'Fresh Flowers', 'Oil', 'Vinegar']"
7,4300791960,"['Blu Ray', 'Utensils', 'Glasses', 'Naan', 'Eggs', 'Olives', 'Pickles', 'Icing Sugar']"
7,4300942728,"['Bagel', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Flowers', 'Gravy', 'Pickles']"
7,4300863752,"['Still Water', 'Coffee', 'Bananas', 'Eggs', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Gravy', 'Vinegar']"
7,0,"['TV', 'Computer', 'Utensils', 'Pitta', 'Croissant', 'Sweet Treats', 'Coffee', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish', 'Tinned Fruit', 'Gravy', 'Jam']"
7,4300713568,"['Pitta', 'Crumpet', 'Sweet Treats', 'Still Water', 'Coffee', 'Fresh Pasta', 'Olives']"
7,0,"['Utensils', 'Naan', 'Fresh Beef', 'Oil', 'Cous cous', 'Pickles']"
7,4300798504,"['Christmas Cards', 'TV', 'Utensils', 'Cake', 'Tea', 'Tinned Fruit', 'Cous cous', 'Vinegar', 'Jam']"
7,0,"['Blu Ray', 'Glasses', 'Fresh Milk', 'Icing Sugar']"
7,0,"['Computer', 'Glasses', 'Eggs', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Cous cous', 'Flour']"
7,0,"['Crumpet', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Fresh Pasta', 'Fresh Pizza', 'Cous cous', 'Jam']"
7,0,"['Blu Ray', 'Computer', 'Utensils', 'Glasses', 'Bagel', 'Crumpet', 'Sweet Treats', 'Tea', 'Bananas', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Gravy', 'Oil', 'Pickles', 'Jam']"
7,0,"['Blu Ray', 'Utensils', 'Coffee', 'Bananas', 'Eggs', 'Dried Fruit and Nuts', 'Vinegar', 'Pickles']"
7,4300788080,"['Christmas Cards', 'Pitta', 'Naan', 'Crumpet', 'Fresh Fish', 'Cous cous']"
7,4300616768,"['Christmas Cards', 'Blu Ray', 'Computer', 'Utensils', 'Still Water', 'Eggs']"
7,0,"['Glasses', 'Tea', 'Bananas', 'Fresh Beef', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup', 'Gravy', 'Oil', 'Flour']"
7,0,"['Blu Ray', 'Pitta', 'Sweet Treats', 'Tea', 'Bananas', 'Fresh Milk', 'Fresh Beef', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers', 'Soup', 'Tinned Fruit', 'Oil', 'Olives']"
7,4300511208,"['Sweet Treats', 'Lemonade', 'Fresh Fruit Juice', 'Tea', 'Bananas', 'Fresh Fish', 'Pickles']"
7,4300696176,"['Lemonade', 'Tea', 'Fresh Milk', 'Fresh Beef', 'Tinned Fruit', 'Gravy', 'Oil', 'Cous cous', 'Vinegar', 'Pickles', 'Flour', 'Icing Sugar', 'Jam']"
7,0,"['Pitta', 'Croissant', 'Crumpet', 'Lemonade', 'Fresh Fruit Juice', 'Coffee', 'Fresh Milk', 'Cous cous', 'Olives']"
7,4300772128,"['Crumpet', 'Coffee', 'Bananas', 'Soup', 'Oil', 'Cous cous', 'Olives', 'Icing Sugar', 'Jam']"
7,0,"['Christmas Cards', 'Utensils', 'Bagel', 'Pitta', 'Naan', 'Croissant', 'Crumpet', 'Coffee', 'Fresh Milk', 'Fresh Pizza']"
7,0,"['Christmas Cards', 'Blu Ray', 'Utensils', 'Sweet Treats', 'Fresh Fish', 'Fresh Pasta', 'Oil', 'Cous cous', 'Flour', 'Icing Sugar']"
7,0,"['Computer', 'Glasses', 'Lemonade', 'Still Water', 'Coffee', 'Soup', 'Tinned Fruit', 'Gravy', 'Jam']"
7,0,"['Computer', 'Bagel', 'Lemonade', 'Tea', 'Fresh Milk', 'Fresh Pizza', 'Oil']"
7,0,"['Pitta', 'Still Water', 'Fresh Fish', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Gravy', 'Cous cous', 'Pickles']"
7,4300844496,"['Glasses', 'Naan', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Fish', 'Fresh Pizza', 'Tinned Fruit', 'Cous cous', 'Olives', 'Icing Sugar']"
7,0,"['TV', 'Croissant', 'Cake', 'Still Water', 'Fresh Fruit Juice', 'Tea', 'Fresh Pasta', 'Cous cous', 'Icing Sugar']"
7,0,"['Blu Ray', 'TV', 'Computer', 'Bagel', 'Cake', 'Sports and Energy', 'Fresh Fruit Juice', 'Tea', 'Fresh Milk']"
7,4300690496,"['Pitta', 'Naan', 'Croissant', 'Sweet Treats', 'Bananas', 'Fresh Milk', 'Flour']"
7,4300539016,"['Glasses', 'Bagel', 'Cake', 'Fresh Milk', 'Fresh Pizza', 'Tinned Fruit', 'Oil', 'Pickles']"
7,0,"['Christmas Cards', 'Fresh Fruit Juice', 'Coffee', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Gravy', 'Flour']"
7,4301021696,"['Christmas Cards', 'Blu Ray', 'Utensils', 'Crumpet', 'Still Water', 'Fresh Fruit Juice', 'Eggs', 'Fresh Flowers', 'Soup', 'Gravy', 'Pickles', 'Icing Sugar']"
7,0,"['Christmas Cards', 'Blu Ray', 'Sweet Treats', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Bananas', 'Fresh Beef', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Gravy']"
7,4300096288,"['Computer', 'Sports and Energy', 'Fresh Beef', 'Fresh Flowers', 'Tinned Fruit', 'Gravy', 'Vinegar', 'Flour', 'Icing Sugar', 'Jam']"
7,4300497336,"['Bagel', 'Cake', 'Dried Fruit and Nuts', 'Tinned Fruit']"
7,4300861240,"['TV', 'Glasses', 'Fresh Fruit Juice']"
7,4300094856,"['Bagel', 'Fresh Fruit Juice', 'Tea', 'Coffee', 'Bananas', 'Gravy', 'Vinegar', 'Olives', 'Pickles', 'Icing Sugar']"
7,4300047640,"['TV', 'Computer', 'Pitta', 'Lemonade', 'Still Water', 'Coffee', 'Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers']"
7,4300028816,"['TV', 'Computer', 'Glasses', 'Bananas', 'Fresh Beef', 'Fresh Pasta', 'Fresh Flowers', 'Oil', 'Cous cous', 'Vinegar', 'Pickles', 'Jam']"
7,0,"['TV', 'Glasses', 'Tea', 'Bananas', 'Fresh Pasta', 'Soup', 'Gravy', 'Flour']"
7,0,"['Cake', 'Fresh Pizza', 'Cous cous']"
7,4300532336,"['Sweet Treats', 'Cake', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Oil']"
7,0,"['Computer', 'Utensils', 'Naan', 'Crumpet', 'Sports and Energy', 'Tea', 'Eggs', 'Fresh Fish', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Oil']"
7,0,"['Blu Ray', 'TV', 'Bagel', 'Fresh Fruit Juice', 'Fresh Flowers', 'Tinned Fruit', 'Oil', 'Vinegar', 'Icing Sugar']"
7,0,"['Fresh Fruit Juice', 'Coffee', 'Fresh Pasta', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit', 'Gravy', 'Vinegar', 'Flour']"
7,4300479880,"['TV', 'Bagel', 'Naan', 'Croissant', 'Crumpet', 'Sweet Treats', 'Coffee', 'Fresh Milk', 'Fresh Beef', 'Fresh Pizza', 'Fresh Flowers']"
7,0,"['Blu Ray', 'Computer', 'Utensils', 'Crumpet', 'Lemonade', 'Fresh Fruit Juice', 'Bananas']"
7,4300710760,"['Naan', 'Tea', 'Fresh Milk', 'Fresh Fish', 'Fresh Pizza', 'Fresh Flowers', 'Soup', 'Gravy', 'Cous cous', 'Olives', 'Flour', 'Jam']"
7,0,"['Christmas Cards', 'Blu Ray', 'Sweet Treats', 'Cake', 'Coffee', 'Fresh Flowers']"
7,4300901192,"['Utensils', 'Glasses', 'Croissant', 'Sports and Energy', 'Icing Sugar']"
7,4300023856,"['Christmas Cards', 'TV', 'Computer', 'Utensils', 'Crumpet', 'Sweet Treats', 'Coffee', 'Fresh Beef', 'Fresh Fish', 'Dried Fruit and Nuts', 'Soup', 'Cous cous', 'Vinegar']"
7,0,"['Computer', 'Bagel', 'Naan', 'Sweet Treats', 'Bananas', 'Soup', 'Vinegar']"
7,4300516240,"['Sweet Treats', 'Tea', 'Olives']"
7,4300801952,"['Christmas Cards', 'Computer', 'Still Water', 'Fresh Beef', 'Fresh Pasta', 'Fresh Flowers']"
7,4300143360,"['Computer', 'Bagel', 'Pitta', 'Crumpet', 'Still Water', 'Bananas', 'Eggs', 'Fresh Fish', 'Oil', 'Jam']"
7,4299980024,"['Christmas Cards', 'TV', 'Crumpet', 'Lemonade', 'Sports and Energy', 'Still Water', 'Tea', 'Coffee', 'Eggs', 'Fresh Pizza', 'Fresh Flowers']"
7,4300571496,"['Blu Ray', 'TV', 'Computer', 'Bananas', 'Fresh Flowers', 'Oil', 'Vinegar']"
7,4300472264,"['Christmas Cards', 'Utensils', 'Croissant', 'Sweet Treats', 'Cake', 'Lemonade', 'Sports and Energy', 'Still Water', 'Fresh Fruit Juice', 'Fresh Beef', 'Gravy', 'Flour']"
7,4300949840,"['Coffee', 'Fresh Pasta', 'Vinegar', 'Jam']"
7,4301019616,"['Still Water', 'Fresh Fruit Juice', 'Tea', 'Bananas', 'Fresh Milk', 'Fresh Pasta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit', 'Oil', 'Cous cous', 'Pickles', 'Flour', 'Jam']"
7,4301004600,"['Croissant', 'Fresh Milk', 'Fresh Beef', 'Gravy', 'Flour']"
7,0,"['Naan', 'Lemonade', 'Sports and Energy', 'Cous cous', 'Olives', 'Icing Sugar']"
7,4300968304,"['TV', 'Computer', 'Bagel', 'Croissant', 'Sweet Treats', 'Coffee', 'Bananas', 'Fresh Milk', 'Fresh Pasta']"
7,0,"['Computer', 'Utensils', 'Cake', 'Sports and Energy', 'Tinned Fruit', 'Flour', 'Icing Sugar']"
7,0,"['Computer', 'Utensils', 'Crumpet', 'Cake', 'Fresh Milk', 'Fresh Beef', 'Dried Fruit and Nuts', 'Gravy', 'Oil', 'Flour', 'Jam']"
7,4300667000,"['Bagel', 'Pitta', 'Crumpet', 'Coffee', 'Fresh Fish', 'Soup', 'Tinned Fruit', 'Oil', 'Olives']"
7,4300629416,"['TV', 'Glasses', 'Pitta', 'Cake', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza']"
7,4300065536,"['Blu Ray', 'Bagel', 'Cake', 'Still Water', 'Tea', 'Fresh Fish', 'Fresh Flowers']"
7,0,"['Pitta', 'Naan', 'Fresh Pizza', 'Soup', 'Tinned Fruit', 'Cous cous', 'Vinegar', 'Jam']"
7,0,"['Utensils', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers', 'Vinegar', 'Pickles', 'Icing Sugar', 'Jam']"
7,4300776944,"['Computer', 'Croissant', 'Cake', 'Still Water', 'Fresh Fruit Juice', 'Fresh Milk', 'Vinegar', 'Pickles', 'Flour', 'Jam']"
7,0,"['Sweet Treats', 'Cake', 'Sports and Energy', 'Coffee', 'Eggs', 'Fresh Beef', 'Dried Fruit and Nuts', 'Gravy', 'Oil', 'Icing Sugar']"
7,4300734760,"['Blu Ray', 'Glasses', 'Bagel', 'Pitta', 'Lemonade', 'Fresh Pizza', 'Fresh Flowers', 'Tinned Fruit', 'Flour']"
7,0,"['Fresh Fish', 'Fresh Pizza', 'Tinned Fruit', 'Cous cous', 'Flour', 'Icing Sugar', 'Jam']"
7,4300129632,"['Coffee', 'Bananas', 'Fresh Milk', 'Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers', 'Vinegar', 'Olives', 'Jam']"
7,4300065536,"['Bagel', 'Pitta', 'Sweet Treats', 'Cake', 'Fresh Pizza', 'Pickles']"
7,0,"['Cake', 'Eggs', 'Tinned Fruit', 'Oil', 'Cous cous', 'Flour']"
7,0,"['Pitta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Gravy', 'Olives', 'Jam']"
7,0,"['Naan', 'Crumpet', 'Fresh Pasta']"
7,0,"['Utensils', 'Naan', 'Crumpet', 'Sports and Energy', 'Fresh Fruit Juice', 'Fresh Pasta', 'Fresh Flowers', 'Flour', 'Icing Sugar']"
7,4300019904,"['Christmas Cards', 'Glasses', 'Pitta', 'Crumpet', 'Lemonade', 'Sports and Energy', 'Still Water', 'Gravy', 'Vinegar']"
7,4301013360,"['Christmas Cards', 'TV', 'Computer', 'Utensils', 'Naan', 'Croissant', 'Lemonade', 'Bananas', 'Fresh Pasta', 'Soup', 'Gravy', 'Cous cous', 'Vinegar', 'Pickles']"
7,4300846720,"['Christmas Cards', 'Bagel', 'Sweet Treats', 'Lemonade', 'Bananas', 'Eggs', 'Fresh Fish', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Gravy', 'Cous cous', 'Vinegar', 'Pickles', 'Flour']"
7,4300084432,"['Christmas Cards', 'Blu Ray', 'TV', 'Utensils', 'Lemonade', 'Still Water', 'Fresh Milk', 'Fresh Beef', 'Fresh Pizza', 'Cous cous', 'Flour']"
7,4300495616,"['Computer', 'Naan', 'Cake', 'Lemonade', 'Eggs', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Olives', 'Flour']"
7,0,"['Christmas Cards', 'Utensils', 'Tea', 'Olives']"
7,4300964568,"['Christmas Cards', 'Glasses', 'Croissant', 'Crumpet', 'Fresh Milk', 'Eggs', 'Icing Sugar']"
7,0,"['Crumpet', 'Still Water', 'Eggs', 'Fresh Pasta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Oil', 'Cous cous', 'Vinegar', 'Pickles']"
7,4300833352,"['Utensils', 'Glasses', 'Naan', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Soup', 'Icing Sugar']"
7,4299966872,"['TV', 'Computer', 'Naan', 'Coffee', 'Gravy', 'Olives', 'Icing Sugar', 'Jam']"
7,4300136032,"['Fresh Pizza', 'Fresh Flowers', 'Tinned Fruit', 'Olives', 'Pickles', 'Jam']"
7,4299957096,"['TV', 'Computer', 'Bagel', 'Pitta', 'Naan', 'Croissant', 'Cake', 'Fresh Beef']"
7,4300518464,"['Naan', 'Cake', 'Lemonade', 'Sports and Energy', 'Coffee', 'Fresh Fish', 'Fresh Pasta', 'Gravy', 'Vinegar']"
7,4300874816,"['Fresh Milk', 'Fresh Beef', 'Gravy', 'Oil']"
7,4300491160,"['Blu Ray', 'Bagel', 'Pitta']"
7,4300035136,"['Christmas Cards', 'Crumpet', 'Fresh Milk', 'Flour']"
7,4300130640,"['Naan', 'Cake', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers']"
7,0,"['Blu Ray', 'Pitta', 'Naan', 'Crumpet', 'Lemonade', 'Still Water', 'Fresh Fruit Juice', 'Coffee', 'Bananas', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza', 'Fresh Flowers']"
7,0,"['Blu Ray', 'TV', 'Computer', 'Pitta', 'Sweet Treats', 'Cake', 'Still Water', 'Dried Fruit and Nuts', 'Soup', 'Jam']"
7,0,"['Crumpet', 'Fresh Fruit Juice', 'Fresh Milk', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Cous cous', 'Flour']"
7,0,"['Blu Ray', 'TV', 'Glasses', 'Cake', 'Still Water', 'Coffee', 'Fresh Milk', 'Fresh Pasta']"
7,0,"['Blu Ray', 'TV', 'Computer', 'Bagel', 'Sweet Treats', 'Cake', 'Still Water', 'Tea', 'Bananas', 'Fresh Beef', 'Dried Fruit and Nuts', 'Cous cous', 'Pickles']"
7,4300571496,"['Christmas Cards', 'Glasses', 'Coffee', 'Bananas', 'Fresh Fish', 'Fresh Pasta', 'Gravy']"
7,4300924904,"['Utensils', 'Lemonade', 'Fresh Fruit Juice', 'Fresh Beef', 'Fresh Fish', 'Gravy', 'Oil', 'Icing Sugar']"
7,4300071568,"['Cake', 'Eggs', 'Tinned Fruit']"
7,4300891632,"['Crumpet', 'Coffee', 'Bananas', 'Fresh Milk', 'Eggs', 'Fresh Fish', 'Gravy']"
7,4300042968,"['Bagel', 'Naan', 'Croissant', 'Cake', 'Still Water', 'Coffee', 'Fresh Milk', 'Fresh Fish']"
7,4301011640,"['Computer', 'Glasses', 'Sweet Treats', 'Fresh Beef', 'Oil', 'Vinegar', 'Pickles', 'Flour']"
7,4300014296,"['TV', 'Soup', 'Olives']"
7,0,"['Christmas Cards', 'Computer', 'Glasses', 'Sweet Treats', 'Eggs', 'Pickles']"
7,0,"['Blu Ray', 'Bagel', 'Crumpet', 'Lemonade', 'Sports and Energy', 'Tea', 'Coffee', 'Soup', 'Tinned Fruit', 'Cous cous', 'Jam']"
7,4299975352,"['Glasses', 'Sports and Energy', 'Fresh Flowers', 'Vinegar', 'Olives', 'Jam']"
7,4299969024,"['Naan', 'Bananas', 'Fresh Milk', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Cous cous', 'Vinegar', 'Olives', 'Jam']"
7,4300943232,"['Pitta', 'Crumpet', 'Sweet Treats', 'Fresh Milk', 'Fresh Pasta', 'Fresh Pizza']"
7,0,"['Blu Ray', 'Naan', 'Sweet Treats', 'Cake', 'Lemonade', 'Sports and Energy', 'Still Water', 'Oil', 'Olives', 'Pickles', 'Flour']"
7,4301001144,"['Utensils', 'Bagel', 'Crumpet', 'Fresh Milk', 'Eggs', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza', 'Soup', 'Gravy', 'Cous cous', 'Olives']"
7,4300539016,"['TV', 'Computer', 'Utensils', 'Glasses', 'Pitta', 'Cake', 'Fresh Beef', 'Tinned Fruit', 'Oil', 'Flour']"
7,4300014512,"['Sports and Energy', 'Eggs', 'Fresh Flowers']"
7,0,"['Croissant', 'Sports and Energy', 'Fresh Pizza', 'Dried Fruit and Nuts']"
7,0,"['Christmas Cards', 'Blu Ray', 'Computer', 'Sports and Energy', 'Olives', 'Flour']"
7,0,"['Bagel', 'Pitta', 'Crumpet', 'Sweet Treats', 'Fresh Milk', 'Fresh Beef', 'Fresh Pasta', 'Olives', 'Flour', 'Icing Sugar', 'Jam']"
7,0,"['Christmas Cards', 'Tea', 'Coffee', 'Fresh Beef', 'Dried Fruit and Nuts', 'Soup', 'Pickles', 'Icing Sugar']"
7,0,"['Glasses', 'Bagel', 'Sports and Energy', 'Coffee']"
7,4299952784,"['Tea', 'Coffee', 'Oil', 'Olives']"
7,4300984400,"['Pitta', 'Crumpet', 'Fresh Milk', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Cous cous', 'Vinegar']"
7,4300654856,"['TV', 'Computer', 'Utensils', 'Pitta', 'Sweet Treats', 'Lemonade', 'Sports and Energy', 'Pickles', 'Jam']"
7,4300478008,"['Crumpet', 'Still Water', 'Soup', 'Tinned Fruit', 'Vinegar', 'Olives']"
7,4300024576,"['Christmas Cards', 'Blu Ray', 'TV', 'Sports and Energy', 'Jam']"
7,4300653056,"['Christmas Cards', 'TV', 'Computer', 'Cake', 'Lemonade', 'Coffee', 'Bananas', 'Fresh Milk', 'Eggs', 'Dried Fruit and Nuts', 'Oil']"
7,4300536648,"['Christmas Cards', 'TV', 'Computer', 'Fresh Fruit Juice', 'Dried Fruit and Nuts', 'Oil', 'Flour']"
7,4300588888,"['TV', 'Lemonade', 'Bananas', 'Eggs', 'Fresh Fish', 'Fresh Pizza']"
7,4300983760,"['Fresh Fruit Juice', 'Tea', 'Gravy']"
7,4300609152,"['Bagel', 'Naan', 'Crumpet', 'Cake', 'Lemonade', 'Fresh Fruit Juice', 'Fresh Milk', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Vinegar', 'Pickles', 'Flour', 'Jam']"
7,4300695600,"['Bagel', 'Fresh Milk', 'Eggs', 'Fresh Flowers', 'Gravy', 'Pickles', 'Flour']"
7,4300621728,"['Dried Fruit and Nuts', 'Tinned Fruit', 'Gravy', 'Icing Sugar']"
7,4299986056,"['Blu Ray', 'Bagel', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Tinned Fruit', 'Vinegar', 'Flour']"
7,0,"['TV', 'Computer', 'Pitta', 'Sweet Treats', 'Bananas', 'Fresh Beef', 'Fresh Fish', 'Fresh Pizza']"
7,0,"['Utensils', 'Naan', 'Crumpet', 'Sweet Treats', 'Cake', 'Sports and Energy', 'Pickles', 'Flour', 'Icing Sugar']"
7,4300574872,"['Utensils', 'Naan', 'Lemonade', 'Tea', 'Fresh Beef']"
7,0,"['Computer', 'Croissant', 'Crumpet', 'Coffee', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit', 'Flour', 'Jam']"
7,0,"['Bagel', 'Sweet Treats', 'Soup', 'Gravy', 'Vinegar']"
7,4300775152,"['Blu Ray', 'Computer', 'Bagel', 'Sweet Treats', 'Sports and Energy', 'Fresh Pasta', 'Soup', 'Cous cous']"
7,4300539448,"['Croissant', 'Tea', 'Coffee', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza']"
7,4300830480,"['TV', 'Glasses', 'Bagel', 'Naan', 'Sports and Energy', 'Still Water', 'Fresh Milk', 'Fresh Fish', 'Dried Fruit and Nuts', 'Cous cous', 'Pickles', 'Jam']"
7,4300925840,"['Blu Ray', 'Computer', 'Naan', 'Croissant', 'Dried Fruit and Nuts', 'Soup', 'Oil', 'Olives']"
7,4300491376,"['Blu Ray', 'Naan', 'Croissant', 'Crumpet', 'Cake', 'Pickles']"
7,0,"['Croissant', 'Bananas', 'Fresh Beef', 'Fresh Pizza', 'Fresh Flowers', 'Oil']"
7,4300839392,"['Christmas Cards', 'Blu Ray', 'Computer', 'Utensils', 'Glasses', 'Soup']"
7,4300037944,"['Computer', 'Utensils', 'Bagel', 'Sweet Treats', 'Coffee', 'Vinegar']"
7,4300076456,"['Christmas Cards', 'Crumpet', 'Sweet Treats', 'Coffee', 'Fresh Fish', 'Vinegar']"
7,0,"['Sweet Treats', 'Still Water', 'Bananas', 'Eggs', 'Fresh Pizza', 'Fresh Flowers', 'Jam']"
7,4300495616,"['Crumpet', 'Sweet Treats', 'Fresh Fruit Juice', 'Coffee', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers', 'Soup', 'Oil', 'Vinegar', 'Olives', 'Flour', 'Icing Sugar', 'Jam']"
7,4300983112,"['Naan', 'Lemonade', 'Sports and Energy', 'Still Water', 'Fresh Beef', 'Fresh Pasta', 'Gravy', 'Jam']"
7,4299949480,"['Crumpet', 'Cous cous', 'Pickles', 'Flour']"
7,4301020264,"['Christmas Cards', 'Croissant', 'Coffee', 'Fresh Milk', 'Fresh Flowers']"
7,0,"['Christmas Cards', 'Coffee', 'Gravy', 'Vinegar', 'Olives', 'Flour']"
7,4299974704,"['Blu Ray', 'Computer', 'Fresh Fish', 'Fresh Pizza', 'Soup', 'Pickles']"
7,0,"['Computer', 'Utensils', 'Sports and Energy', 'Pickles', 'Flour', 'Jam']"
7,4300560072,"['Computer', 'Glasses', 'Croissant', 'Gravy', 'Jam']"
7,4300530392,"['Computer', 'Sports and Energy', 'Fresh Pasta', 'Gravy', 'Pickles', 'Flour']"
7,4300802456,"['Christmas Cards', 'Blu Ray', 'TV', 'Utensils', 'Crumpet', 'Fresh Fish', 'Soup', 'Olives']"
7,4300014296,"['TV', 'Computer', 'Fresh Milk', 'Tinned Fruit', 'Olives']"
7,0,"['Christmas Cards', 'Blu Ray', 'TV', 'Utensils', 'Naan', 'Croissant', 'Crumpet', 'Sweet Treats', 'Lemonade', 'Coffee', 'Eggs', 'Fresh Beef', 'Fresh Fish', 'Dried Fruit and Nuts', 'Oil', 'Olives', 'Pickles', 'Flour']"
7,0,"['Christmas Cards', 'TV', 'Utensils', 'Still Water', 'Fresh Beef', 'Fresh Pasta', 'Fresh Flowers', 'Soup', 'Gravy', 'Olives', 'Pickles']"
7,4300906720,"['Sports and Energy', 'Fresh Fruit Juice', 'Coffee', 'Fresh Fish', 'Fresh Pasta', 'Fresh Flowers', 'Dried Fruit and Nuts', 'Soup', 'Tinned Fruit', 'Gravy', 'Cous cous', 'Icing Sugar']"
7,4300526296,"['Blu Ray', 'TV', 'Computer', 'Pitta', 'Coffee', 'Fresh Milk', 'Fresh Fish', 'Fresh Pasta', 'Fresh Pizza', 'Dried Fruit and Nuts', 'Soup', 'Cous cous', 'Vinegar']"
